freq	dB(S11_discrete)
1.64062500000000000E9	-1.23856109256993507E0
1.66015625000000000E9	-1.31728687342590112E0
1.67968750000000000E9	-1.40040371759632221E0
1.69921875000000000E9	-1.48808713327979159E0
1.71875000000000000E9	-1.58051230734870618E0
1.72851562500000000E9	-1.62855749943013040E0
1.73828125000000000E9	-1.67785323729702585E0
1.74804687500000000E9	-1.72842093263859664E0
1.75781250000000000E9	-1.78028180392142965E0
1.76757812500000000E9	-1.83345684460136238E0
1.77734375000000000E9	-1.88796679067649009E0
1.78710937500000000E9	-1.94383208765060345E0
1.79687500000000000E9	-2.00107285698021986E0
1.80664062500000000E9	-2.05970886208251480E0
1.81640625000000000E9	-2.11975947398483378E0
1.82617187500000000E9	-2.18124363669917543E0
1.83593750000000000E9	-2.24417983240738073E0
1.84570312500000000E9	-2.30858604654443411E0
1.85546875000000000E9	-2.37447973286783665E0
1.86523437500000000E9	-2.44187777860145028E0
1.87500000000000000E9	-2.51079646974105231E0
1.88476562500000000E9	-2.58125145660749444E0
1.89453125000000000E9	-2.65325771973045033E0
1.90429687500000000E9	-2.72682953614234114E0
1.91406250000000000E9	-2.80198044615756858E0
1.92382812500000000E9	-2.87872322070635978E0
1.93359375000000000E9	-2.95706982928610262E0
1.94335937500000000E9	-3.03703140858572640E0
1.95312500000000000E9	-3.11861823182955034E0
1.96289062500000000E9	-3.20183967887819332E0
1.97265625000000000E9	-3.28670420711297107E0
1.98242187500000000E9	-3.37321932311964323E0
1.99218750000000000E9	-3.46139155517424335E0
2.00195312500000000E9	-3.55122642652191001E0
2.01171875000000000E9	-3.64272842942483566E0
2.02148437500000000E9	-3.73590099994207447E0
2.03125000000000000E9	-3.83074649338882178E0
2.05078125000000000E9	-4.02546012356728866E0
2.07031250000000000E9	-4.22686565071709985E0
2.08984375000000000E9	-4.43494062788828280E0
2.10937500000000000E9	-4.64964310954388260E0
2.11914062500000000E9	-4.75946104595875941E0
2.12890625000000000E9	-4.87091092211468801E0
2.13867187500000000E9	-4.98398168084252102E0
2.14843750000000000E9	-5.09866090254839222E0
2.15820312500000000E9	-5.21493477774290426E0
2.16796875000000000E9	-5.33278807793969722E0
2.17773437500000000E9	-5.45220412466601889E0
2.18750000000000000E9	-5.57316475632148212E0
2.19726562500000000E9	-5.69565029261685041E0
2.20703125000000000E9	-5.81963949632204702E0
2.21679687500000000E9	-5.94510953205316994E0
2.22656250000000000E9	-6.07203592183008478E0
2.23632812500000000E9	-6.20039249714233520E0
2.24609375000000000E9	-6.33015134726958095E0
2.25585937500000000E9	-6.46128276361468501E0
2.26562500000000000E9	-6.59375517982463144E0
2.28515625000000000E9	-6.86258706727661938E0
2.30468750000000000E9	-7.13635476440612759E0
2.32421875000000000E9	-7.41473169763264117E0
2.34375000000000000E9	-7.69735421728489122E0
2.36328125000000000E9	-7.98381854027780147E0
2.38281250000000000E9	-8.27367740378103100E0
2.40234375000000000E9	-8.56643647351768145E0
2.42187500000000000E9	-8.86155057945326874E0
