freq	dB(S11_discrete)
0.00000000000000000E0	-3.47157887959183897E-14
1.25000000000000000E9	-1.01733646532763045E0
1.66666666700000010E9	-2.87513853803883501E1
2.22222222200000008E9	-2.98893253735063213E0
2.50000000000000000E9	-2.11442175014572920E0
3.75000000000000000E9	-2.49951262772845872E-1
4.37500000000000000E9	-5.26713479891460956E-1
5.00000000000000000E9	-8.45491090336122397E0
5.83333333299999968E9	-4.32080645715265899E0
7.50000000000000000E9	-2.50761803308262632E0
8.05555555500000153E9	-4.01875918157513556E0
8.33333333299999879E9	-5.68213980322517820E0
8.75000000000000000E9	-7.29970311353770285E0
9.58333333300000056E9	-5.00449092402152118E0
1.00000000000000000E10	-4.80377293028131014E0


freq	dB(S11_fitted)
0.00000000000000000E0	-3.47157887959183897E-14
9.81205637308427825E0	-4.05017535952381547E-14
9.81205637308427825E1	-3.85730986621315708E-14
9.81205637308427825E2	-6.65385951921770769E-14
9.81205637308427825E3	-2.56221807863246154E-12
1.23526471100327084E4	-4.03667477499299743E-12
1.55510613497459582E4	-6.37516888138612003E-12
1.95776263135652862E4	-1.00810793353539152E-11
2.46467712687574991E4	-1.59547979341387869E-11
3.10284466689171934E4	-2.52586293314669774E-11
3.90624999999999378E4	-4.00080179324549068E-11
4.91767738982095715E4	-6.33794584119794990E-11
6.19098903305121517E4	-1.00431812659705821E-10
7.79399341784717414E4	-1.59151640753946033E-10
9.81205637308428180E4	-2.52208276951075216E-10
1.23526471100327151E5	-3.99706984603268367E-10
1.55510613497459649E5	-6.33460926837154403E-10
1.95776263135652973E5	-1.00394686057464888E-9
2.46467712687575169E5	-1.59112296206426063E-9
3.10284466689172067E5	-2.52173850493463991E-9
3.90624999999999512E5	-3.99666868663413055E-9
4.91767738982095892E5	-6.33426886285452007E-9
6.19098903305121695E5	-1.00391214530799200E-8
7.79399341784717592E5	-1.59109162273315352E-8
9.81205637308428713E5	-2.52171112132907638E-8
1.23526471100327218E6	-3.99664902262922617E-8
1.55510613497459738E6	-6.33427949124370038E-8
1.95776263135653084E6	-1.00392050160538071E-7
2.46467712687575347E6	-1.59111926383118885E-7
3.10284466689172289E6	-2.52178603430398107E-7
3.90624999999999778E6	-3.99684193231254925E-7
4.91767738982096336E6	-6.33477003073678713E-7
6.19098903305122139E6	-1.00404427994181611E-6
7.79399341784718303E6	-1.59143078699548801E-6
9.81205637308429246E6	-2.52256902856582021E-6
1.23526471100327284E7	-3.99880939002461666E-6
1.55510613497459849E7	-6.33971287310888520E-6
1.95776263135653217E7	-1.00528604084296957E-5
2.46467712687575480E7	-1.59455052153977506E-5
3.10284466689172511E7	-2.53040749430024281E-5
3.90625000000000000E7	-4.01850674785469586E-5
4.41660132626701518E7	-5.14493307082500806E-5
4.92935425375150960E7	-6.41986338368313536E-5
6.20568933378345022E7	-1.02263999848834386E-4
7.81250000000000000E7	-1.63376822178849967E-4
9.57194439015855281E7	-2.47908744336901332E-4
1.17187500000000000E8	-3.77564204461267394E-4
1.35822054185148966E8	-5.15528307446051581E-4
1.56250000000000000E8	-6.96329990019927347E-4
1.95312500000000000E8	-1.13926542105191864E-3
2.34375000000000000E8	-1.73257715349818930E-3
2.73437500000000000E8	-2.50991498429879201E-3
3.12500000000000000E8	-3.51346000222832133E-3
3.51562500000000000E8	-4.79532662451435421E-3
3.90625000000000000E8	-6.41934946558220076E-3
4.29687500000000000E8	-8.46334849966362590E-3
4.68750000000000000E8	-1.10219953697452056E-2
5.07812500000000000E8	-1.42104424873948254E-2
5.46875000000000000E8	-1.81689282529216856E-2
5.85937500000000000E8	-2.30686411734667818E-2
6.25000000000000000E8	-2.91192197140462516E-2
6.44531250000000000E8	-3.26544275859381727E-2
6.64062500000000000E8	-3.65783930765497312E-2
6.83593750000000000E8	-4.09328882846139752E-2
7.03125000000000000E8	-4.57644445836849201E-2
7.22656250000000000E8	-5.11249646507765121E-2
7.42187500000000000E8	-5.70724237775134124E-2
7.61718750000000000E8	-6.36716748999174342E-2
7.81250000000000000E8	-7.09953743469742715E-2
8.00781250000000000E8	-7.91250483629681689E-2
8.20312500000000000E8	-8.81523241049038475E-2
8.39843750000000000E8	-9.81803531746999880E-2
8.59375000000000000E8	-1.09325460962129828E-1
8.78906250000000000E8	-1.21719061325993749E-1
8.98437500000000000E8	-1.35509883640162010E-1
9.17968750000000000E8	-1.50866568236649568E-1
9.37500000000000000E8	-1.67980697097213971E-1
9.57031250000000000E8	-1.87070339650520756E-1
9.76562500000000000E8	-2.08384209165450729E-1
9.96093750000000000E8	-2.32206544016601413E-1
1.01562500000000000E9	-2.58862850654430066E-1
1.03515625000000000E9	-2.88726672158220055E-1
1.05468750000000000E9	-3.22227578614933030E-1
1.07421875000000000E9	-3.59860614187631267E-1
1.09375000000000000E9	-4.02197481656498734E-1
1.11328125000000000E9	-4.49899799554416191E-1
1.13281250000000000E9	-5.03734830951958124E-1
1.15234375000000000E9	-5.64594157641522365E-1
1.17187500000000000E9	-6.33515860039721179E-1
1.18164062500000000E9	-6.71370946406513802E-1
1.19140625000000000E9	-7.11710862581608783E-1
1.20117187500000000E9	-7.54719110735109133E-1
1.21093750000000000E9	-8.00594217679052100E-1
1.22070312500000000E9	-8.49551047370361800E-1
1.23046875000000000E9	-9.01822229628292504E-1
1.24023437500000000E9	-9.57659714857017619E-1
1.25000000000000000E9	-1.01733646532767485E0
1.26302083334375004E9	-1.10339247735116230E0
1.27604166668750030E9	-1.19757350937866525E0
1.28906250003125011E9	-1.30073837738745834E0
1.30208333337499993E9	-1.41384419552054141E0
1.30859375004687495E9	-1.47445376799170780E0
1.31510416671874997E9	-1.53795798993344945E0
1.32161458339062476E9	-1.60450954499899945E0
1.32812500006249978E9	-1.67426969535559866E0
1.33463541673437525E9	-1.74740877765817260E0
1.34114583340624982E9	-1.82410672969835774E0
1.34765625007812506E9	-1.90455365044490943E0
1.35416666675000008E9	-1.98895039664623208E0
1.36067708342187510E9	-2.07750921972187630E0
1.36718750009375012E9	-2.17045444735010307E0
1.37369791676562492E9	-2.26802321498915571E0
1.38020833343750016E9	-2.37046625358426555E0
1.38671875010937518E9	-2.47804874094929195E0
1.39322916678124975E9	-2.59105122581985592E0
1.39973958345312499E9	-2.70977063541132601E0
1.40625000012499979E9	-2.83452137955051464E0
1.41276041679687525E9	-2.96563656717125923E0
1.41927083346875005E9	-3.10346935427544501E0
1.42578125014062462E9	-3.24839444649417519E0
1.43229166681250009E9	-3.40080978429863690E0
1.43880208348437533E9	-3.56113844490920783E0
1.44531250015625012E9	-3.72983080228753883E0
1.45182291682812559E9	-3.90736699559171674E0
1.45833333350000016E9	-4.09425976754079901E0
1.46484375017187496E9	-4.29105774780197091E0
1.47135416684374998E9	-4.49834927347645941E0
1.47786458351562500E9	-4.71676685992497102E0
1.48437500018750024E9	-4.94699246175134544E0
1.49088541685937481E9	-5.18976369737236531E0
1.49739583353124983E9	-5.44588125343165164E0
1.50390625020312485E9	-5.71621774036502650E0
1.51041666687500009E9	-6.00172834182802006E0
1.51692708354687467E9	-6.30346369423267294E0
1.52343750021874991E9	-6.62258555647166158E0
1.52994791689062515E9	-6.96038599569694050E0
1.53645833356249950E9	-7.31831103967609309E0
1.54296875023437496E9	-7.69799005459783103E0
1.54947916690625020E9	-8.10127253629217314E0
1.55598958357812522E9	-8.53027460887586564E0
1.56250000025000024E9	-8.98743839465821104E0
1.56901041692187482E9	-9.47560868963723557E0
1.57552083359375006E9	-9.99813327064268620E0
1.58203125026562530E9	-1.05589960373863878E1
1.58854166693749965E9	-1.11629966733836050E1
1.59505208360937489E9	-1.18159976748883055E1
1.60156250028124991E9	-1.25252714031749113E1
1.60807291695312493E9	-1.32999999441391115E1
1.61458333362499995E9	-1.41520162525869697E1
1.62109375029687475E9	-1.50969413182027123E1
1.62760416696874977E9	-1.61560019299148427E1
1.63411458364062523E9	-1.73590851385661304E1
1.64062500031250025E9	-1.87502005273948891E1
1.64713541698437504E9	-2.03980621655904759E1
1.65364583365625006E9	-2.24189077585259566E1
1.66015625032812508E9	-2.50338049242995764E1
1.66666666700000010E9	-2.87513853803889408E1
1.67100694477343770E9	-3.25360220356379060E1
1.67534722254687507E9	-3.93210739934223330E1
1.67968750032031222E9	-5.43433026704600231E1
1.68402777809375048E9	-3.67701540373522917E1
1.68836805586718741E9	-3.13730923577900356E1
1.69270833364062478E9	-2.80941318369500159E1
1.69704861141406194E9	-2.57390365192101589E1
1.70138888918749975E9	-2.39046961217386045E1
1.71006944473437494E9	-2.11398451519196540E1
1.71875000028124947E9	-1.90870183852022679E1
1.72743055582812488E9	-1.74634743112726909E1
1.73611111137499985E9	-1.61277555223173197E1
1.74479166692187482E9	-1.49987992280919191E1
1.75347222246875001E9	-1.40257538127979564E1
1.76215277801562498E9	-1.31745761690278895E1
1.77083333356249994E9	-1.24213270365738859E1
1.77951388910937491E9	-1.17485102598141511E1
1.78819444465624966E9	-1.11429348832905317E1
1.79687500020312507E9	-1.05943979576859859E1
1.80555555574999960E9	-1.00948367720842236E1
1.81423611129687501E9	-9.63776300366735761E0
1.82291666684374998E9	-9.21787321600987219E0
1.83159722239062472E9	-8.83077355200751768E0
1.84027777793749969E9	-8.47278060774073793E0
1.84895833348437511E9	-8.14077446159747531E0
1.85763888903125007E9	-7.83208823269853305E0
1.86631944457812504E9	-7.54442374639980251E0
1.87500000012499979E9	-7.27578619828915940E0
1.88368055567187476E9	-7.02443287035436903E0
