freq	dB(S11_discrete)
1.95312499999999889E6	-2.40147543796963969E-5
2.45883869491048168E6	-3.80497274137395625E-5
3.09549451652561070E6	-6.02769118167571527E-5
3.89699670892359151E6	-9.54626219372235951E-5
4.90602818654214623E6	-1.51122977125122615E-4
6.17632355501636443E6	-2.39075420417947893E-4
7.77553067487299199E6	-3.77813559372856123E-4
9.78881315678266084E6	-5.96064792192976434E-4
1.23233856343787740E7	-9.37930563870225598E-4
1.55142233344586256E7	-1.46985722177935996E-3
1.95312500000000000E7	-2.28901010303388430E-3
2.20830066313350759E7	-2.88837839020883091E-3
2.46467712687575480E7	-3.54639191384800778E-3
3.10284466689172511E7	-5.39263531224669546E-3
3.90625000000000000E7	-8.03552693592519773E-3
4.78597219507927640E7	-1.11688810816883466E-2
5.85937500000000000E7	-1.51043266893894179E-2
6.79110270925744874E7	-1.84748657969739627E-2
7.81250000000000000E7	-2.20286421894400375E-2
9.76562500000000000E7	-2.83005319016279522E-2
1.17187500000000000E8	-3.39399647925655668E-2
1.36718750000000000E8	-3.91350065553408477E-2
1.56250000000000000E8	-4.40816212219301917E-2
1.88802083337500015E8	-5.21758317802438309E-2
2.21354166674999986E8	-6.04415084996699736E-2
2.53906250012500001E8	-6.90470110998346787E-2
2.86458333350000016E8	-7.79489110874176827E-2
3.19010416687500031E8	-8.69524944023294921E-2
3.51562500024999958E8	-9.58003251024545222E-2
3.84114583362499928E8	-1.04289381183660956E-1
4.16666666700000032E8	-1.12355442852572485E-1
4.60069444475000022E8	-1.22573771561315303E-1
5.03472222249999923E8	-1.32411857738200278E-1
5.46875000024999913E8	-1.41997888885381918E-1
5.90277777799999903E8	-1.51295540552779917E-1
6.33680555574999982E8	-1.60190912382952755E-1
6.77083333350000061E8	-1.68575162545776092E-1
7.20486111124999962E8	-1.76383054677668971E-1
7.63888888900000040E8	-1.83596888663523639E-1
8.07291666674999853E8	-1.90233577957796163E-1
8.50694444450000198E8	-1.96328012584911837E-1
8.94097222225000010E8	-2.01919745404156981E-1
9.37500000000000000E8	-2.07045363732738963E-1
9.66796875000000000E8	-2.10257619864115641E-1
9.96093750000000000E8	-2.13280343664748218E-1
1.02539062500000000E9	-2.16121699610600571E-1
1.05468750000000000E9	-2.18790140675090550E-1
1.08398437500000000E9	-2.21295095685898291E-1
1.11328125000000000E9	-2.23647683304504641E-1
1.14257812500000000E9	-2.25861432569926279E-1
1.17187500000000000E9	-2.27953003463140114E-1
1.20117187500000000E9	-2.29942910772326758E-1
1.23046875000000000E9	-2.31856261385374474E-1
1.25976562500000000E9	-2.33723519811394187E-1
1.28906250000000000E9	-2.35581319954943513E-1
1.31835937500000000E9	-2.37473343535043169E-1
1.34765625000000000E9	-2.39451287508514188E-1
1.37695312500000000E9	-2.41575944753009741E-1
1.40625000000000000E9	-2.43918424321386951E-1
1.43554687500000000E9	-2.46561539947905173E-1
1.46484375000000000E9	-2.49601398264226937E-1
1.49414062500000000E9	-2.53149221414206815E-1
1.52343750000000000E9	-2.57333442450295902E-1
1.55273437500000000E9	-2.62302116006244601E-1
1.58203125000000000E9	-2.68225691182374559E-1
1.61132812500000000E9	-2.75300198180422306E-1
1.64062500000000000E9	-2.83750904725872921E-1
1.66992187500000000E9	-2.93836502316577253E-1
1.69921875000000000E9	-3.05853885257797620E-1
