        Frequency / GHz                S1,1/abs,dB
               4.8590002                      -10.496857
               4.8759999                      -10.464683
               4.8930001                       -10.43488
               4.9099998                      -10.407492
                   4.927                      -10.382551
               4.9439998                      -10.360091
                   4.961                      -10.340137
               4.9780002                      -10.322709
               4.9949999                      -10.307825
               5.0120001                      -10.295492
               5.0289998                      -10.285716
                   5.046                      -10.278495
               5.0630002                      -10.273821
               5.0799999                      -10.271681
               5.0970001                      -10.272054
               5.1139998                      -10.274914
                   5.131                      -10.280226
               5.1479998                      -10.287952
                   5.165                      -10.298041
               5.1820002                      -10.310438
               5.1989999                      -10.325081
               5.2160001                      -10.341899
               5.2329998                       -10.36081
                    5.25                      -10.381728
               5.2670002                      -10.404556
               5.2839999                      -10.429187
               5.3010001                      -10.455508
               5.3179998                      -10.483392
                   5.335                      -10.512711
               5.3520002                      -10.543316
                   5.369                      -10.575057
               5.3860002                      -10.607772
               5.4029999                      -10.641291
               5.4200001                      -10.675432
               5.4369998                      -10.710009
                   5.454                       -10.74482
               5.4710002                      -10.779665
               5.4879999                      -10.814329
               5.5050001                      -10.848595
               5.5219998                      -10.882239
                   5.539                      -10.915035
               5.5560002                      -10.946751
                   5.573                       -10.97716
               5.5900002                      -11.006027
               5.6069999                      -11.033126
               5.6240001                      -11.058231
               5.6409998                      -11.081124
                   5.658                      -11.101595
               5.6750002                      -11.119443
               5.6919999                      -11.134481
               5.7090001                      -11.146533
               5.7259998                      -11.155443
                   5.743                      -11.161069
               5.7600002                      -11.163292
                   5.777                      -11.162011
               5.7940001                      -11.157151
               5.8109999                      -11.148655
               5.8280001                      -11.136492
               5.8449998                      -11.120656
                   5.862                      -11.101164
               5.8790002                      -11.078055
               5.8959999                      -11.051389
               5.9130001                      -11.021253
               5.9299998                      -10.987749
                   5.947                         -10.951
               5.9640002                      -10.911146
               5.9809999                      -10.868341
               5.9980001                      -10.822753
               6.0149999                      -10.774561
               6.0320001                      -10.723952
               6.0489998                      -10.671122
                   6.066                      -10.616271
               6.0830002                      -10.559598
               6.0999999                      -10.501312
               6.1170001                      -10.441615
               6.1339998                      -10.380709
                   6.151                      -10.318793
               6.1680002                       -10.25606
               6.1849999                      -10.192699
               6.2020001                      -10.128895
               6.2189999                      -10.064821
               6.2360001                      -10.000646
               6.2529998                      -9.9365296
                    6.27                      -9.8726216
               6.2870002                      -9.8090667
               6.3039999                      -9.7459987
               6.3210001                      -9.6835412
               6.3379998                      -9.6218117
                   6.355                      -9.5609181
               6.3720002                      -9.5009616
               6.3889999                      -9.4420307
               6.4060001                      -9.3842114
               6.4229999                      -9.3275786
               6.4400001                       -9.272202
               6.4569998                      -9.2181422
                   6.474                      -9.1654562
               6.4910002                      -9.1141923
               6.5079999                      -9.0643953
               6.5250001                      -9.0161024
               6.5419998                      -8.9693475
                   6.559                      -8.9241587
               6.5760002                      -8.8805611
               6.5929999                      -8.8385756
               6.6100001                       -8.798217
               6.6269999                      -8.7595026
               6.6440001                      -8.7224408
               6.6609998                      -8.6870424
                   6.678                      -8.6533123
               6.6950002                      -8.6212562
               6.7119999                      -8.5908774
               6.7290001                      -8.5621772
               6.7459998                      -8.5351572
                   6.763                      -8.5098175
               6.7800002                      -8.4861581
               6.7969999                      -8.4641774
               6.8140001                      -8.4438773
               6.8309999                      -8.4252567
                   6.848                      -8.4083167
               6.8649998                      -8.3930581
                   6.882                      -8.3794833
               6.8990002                      -8.3675953
               6.9159999                      -8.3573993
               6.9330001                      -8.3489002
               6.9499998                      -8.3421073
                   6.967                      -8.3370281
               6.9840002                      -8.3336739
               7.0009999                      -8.3320584
               7.0180001                      -8.3321957
               7.0349998                      -8.3341051
                   7.052                      -8.3378053
               7.0689998                      -8.3433171
                   7.086                      -8.3506657
               7.1030002                      -8.3598784
               7.1199999                      -8.3709826
               7.1370001                      -8.3840132
               7.1539998                      -8.3990033
                   7.171                      -8.4159897
               7.1880002                      -8.4350138
               7.2049999                      -8.4561177
               7.2220001                      -8.4793472
               7.2389998                      -8.5047506
                   7.256                      -8.5323788
               7.2729998                      -8.5622867
                    7.29                      -8.5945312
               7.3070002                      -8.6291719
               7.3239999                      -8.6662711
               7.3410001                      -8.7058955
               7.3579998                      -8.7481136
                   7.375                      -8.7929969
               7.3920002                      -8.8406196
               7.4089999                      -8.8910624
               7.4260001                      -8.9444036
               7.4429998                      -9.0007288
                    7.46                      -9.0601249
               7.4770002                      -9.1226856
                   7.494                      -9.1885023
               7.5110002                      -9.2576767
               7.5279999                      -9.3303086
               7.5450001                      -9.4065066
               7.5619998                      -9.4863794
                   7.579                      -9.5700427
               7.5960002                      -9.6576159
               7.6129999                      -9.7492224
               7.6300001                      -9.8449932
               7.6469998                      -9.9450617
                   7.664                       -10.04957
               7.6810002                      -10.158664
                   7.698                      -10.272498
               7.7150002                      -10.391232
               7.7319999                      -10.515035
               7.7490001                      -10.644082
               7.7659998                      -10.778559
                   7.783                       -10.91866
               7.8000002                      -11.064589
               7.8169999                      -11.216564
               7.8340001                      -11.374809
               7.8509998                      -11.539566
                   7.868                      -11.711089
               7.8850002                      -11.889645
                   7.902                      -12.075519
               7.9190001                      -12.269013
               7.9359999                      -12.470448
               7.9530001                      -12.680163
               7.9699998                       -12.89852
                   7.987                      -13.125904
               8.0039997                      -13.362723
               8.0209999                      -13.609412
               8.0380001                      -13.866432
               8.0550003                      -14.134273
               8.0719995                      -14.413452
               8.0889997                      -14.704517
               8.1059999                      -15.008037
               8.1230001                      -15.324612
               8.1400003                      -15.654858
               8.1569996                      -15.999398
               8.1739998                      -16.358858
                   8.191                      -16.733837
               8.2080002                      -17.124882
               8.2250004                      -17.532439
               8.2419996                      -17.956797
               8.2589998                      -18.397991
                   8.276                      -18.855674
               8.2930002                      -19.328936
               8.3100004                      -19.816059
               8.3269997                      -20.314175
               8.3439999                      -20.818841
               8.3610001                      -21.323502
               8.3780003                      -21.818907
               8.3950005                      -22.292567
               8.4119997                      -22.728512
               8.4289999                      -23.107656
               8.4460001                      -23.409218
               8.4630003                      -23.613392
               8.4799995                      -23.704939
               8.4969997                      -23.676618
               8.5139999                      -23.531018
               8.5310001                      -23.279893
               8.5480003                      -22.941314
               8.5649996                      -22.535992
               8.5819998                      -22.084066
                   8.599                      -21.603096
               8.6160002                      -21.107229
               8.6330004                      -20.607202
               8.6499996                      -20.110785
               8.6669998                       -19.62335
                   8.684                      -19.148453
               8.7010002                      -18.688308
               8.7180004                      -18.244167
               8.7349997                      -17.816612
               8.7519999                      -17.405765
               8.7690001                      -17.011442
               8.7860003                       -16.63325
               8.8030005                       -16.27068
               8.8199997                      -15.923148
               8.8369999                      -15.590033
               8.8540001                      -15.270702
               8.8710003                      -14.964531
               8.8879995                      -14.670908
               8.9049997                      -14.389248
               8.9219999                      -14.118987
               8.9390001                      -13.859594
               8.9560003                      -13.610566
               8.9729996                      -13.371427
               8.9899998                      -13.141732
                   9.007                      -12.921063
               9.0240002                      -12.709026
               9.0410004                       -12.50525
               9.0579996                      -12.309395
               9.0749998                      -12.121133
                   9.092                      -11.940162
               9.1090002                      -11.766195
               9.1260004                      -11.598966
               9.1429996                      -11.438224
               9.1599998                      -11.283734
                   9.177                      -11.135273
               9.1940002                      -10.992633
               9.2110004                      -10.855618
               9.2279997                      -10.724042
               9.2449999                      -10.597733
               9.2620001                      -10.476527
               9.2790003                      -10.360267
