freq	dB(S11_discrete)
0.00000000000000000E0	-2.89298239965986648E-14
1.66666666700000010E8	-7.30398322872733008E-3
1.00000000000000000E9	-1.31365375217437852E-1
1.50000000000000000E9	-7.18669073995756857E-1
2.00000000000000000E9	-3.01367857589166555E0
2.50000000000000000E9	-7.55370894334703458E0
3.00000000000000000E9	-1.07057029497307576E1
4.00000000000000000E9	-1.05748496578129880E1
5.00000000000000000E9	-1.14109554718640305E1
6.00000000000000000E9	-2.13199145505592380E1
6.75000000000000000E9	-1.76623163400273286E1
7.50000000000000000E9	-1.46954834804567813E1
8.25000000000000000E9	-1.60473104866512695E1
9.00000000000000000E9	-1.21740029175179743E1
1.05000000000000004E10	-1.21066362072793865E1
1.19999999999999996E10	-1.64144967267285269E1
1.30000000000000004E10	-1.45172806091583628E1
1.39999999999999991E10	-1.14104871701513511E1
1.50000000000000000E10	-1.14630860013503000E1
1.57499999999999996E10	-1.29317535995206190E1
1.64999999999999991E10	-1.59751923842280785E1
1.71249999999999991E10	-1.67005381423739729E1
1.77499999999999991E10	-1.17352516410418684E1
1.80000000000000004E10	-1.05376192252104683E1


freq	dB(S11_fitted)
0.00000000000000000E0	-2.89298239965986648E-14
8.29389938818995454E0	-2.50725141303854926E-14
8.29389938818995454E1	-7.90748522573698853E-14
8.29389938818995454E2	-4.97882270981604869E-12
8.29389938818995454E3	-4.95210119585759756E-10
1.04414007026564337E4	-7.84851660151181374E-10
1.31449446792996549E4	-1.24387924890388524E-9
1.65485048933988699E4	-1.97139971261273539E-9
2.08333333374999619E4	-3.12443931441646727E-9
2.62276127509572987E4	-4.95187940181066999E-9
3.30186081828768607E4	-7.84817426845221888E-9
4.15679649034985221E4	-1.24384868052474640E-8
5.23309673335823611E4	-1.97136422737536687E-8
6.58807846000173036E4	-3.12439312818823023E-8
8.29389938818996164E4	-4.95181210445705933E-8
1.04414007026564404E5	-7.84805221650448814E-8
1.31449446792996638E5	-1.24382248776265381E-7
1.65485048933988810E5	-1.97130095869638833E-7
2.08333333374999796E5	-3.12423961925119453E-7
2.62276127509573120E5	-4.95143099425061806E-7
3.30186081828768874E5	-7.84709982819430252E-7
4.15679649034985488E5	-1.24358374061156329E-6
5.23309673335824055E5	-1.97070186701235750E-6
6.58807846000173392E5	-3.12273545822024490E-6
8.29389938818996697E5	-4.94765434644033064E-6
1.04414007026564470E6	-7.83761895044403190E-6
1.31449446792996749E6	-1.24120435248478733E-5
1.65485048933988921E6	-1.96473339587567986E-5
2.08333333374999885E6	-3.10777604797192719E-5
2.62276127509573298E6	-4.91020749732759221E-5
3.30186081828769096E6	-7.74406787546936481E-5
4.15679649034985665E6	-1.21790626640373256E-4
5.23309673335824321E6	-1.90699496740146746E-4
6.58807846000173924E6	-2.96576660720537877E-4
8.29389938818997230E6	-4.56495403447296777E-4
1.04414007026564515E7	-6.91913473105593546E-4
1.31449446792996794E7	-1.02572185241229707E-3
1.65485048933988921E7	-1.47482622657410301E-3
2.08333333375000018E7	-2.03850599860664561E-3
2.35552070781351208E7	-2.37731038532948169E-3
2.62898893585993587E7	-2.69526353112593409E-3
3.30970097867977842E7	-3.37694586732464419E-3
4.16666666750000037E7	-4.02912673899110185E-3
5.10503700910556812E7	-4.54615940650549266E-3
6.25000000125000010E7	-4.99975272187437625E-3
7.24384289132338033E7	-5.29956944132679819E-3
8.33333333500000073E7	-5.57137875354919654E-3
1.04166666687500009E8	-6.01271992481808581E-3
1.25000000025000002E8	-6.42429877857579346E-3
1.45833333362499973E8	-6.84808324133824087E-3
1.66666666700000010E8	-7.30398322867617633E-3
1.92708333365624940E8	-7.93486984438771081E-3
2.18750000031249936E8	-8.64464940842112739E-3
2.44791666696874977E8	-9.44134203873387889E-3
2.70833333362499973E8	-1.03312984700072197E-2
2.96875000028124880E8	-1.13203871247418353E-2
3.22916666693749965E8	-1.24146086439584491E-2
3.48958333359375050E8	-1.36204606909280512E-2
3.75000000024999958E8	-1.49451873208590147E-2
4.01041666690625043E8	-1.63969732936299928E-2
4.27083333356249906E8	-1.79851123150542747E-2
4.53125000021875035E8	-1.97201639461332157E-2
4.79166666687500076E8	-2.16141070860667073E-2
5.05208333353125116E8	-2.36804945096914299E-2
5.31250000018749979E8	-2.59346111618853925E-2
5.57291666684375109E8	-2.83936379683098039E-2
5.83333333349999972E8	-3.10768224171334095E-2
6.09375000015625012E8	-3.40056568987611829E-2
6.35416666681250053E8	-3.72040656530680014E-2
6.61458333346875271E8	-4.06986011076886367E-2
6.87500000012499868E8	-4.45186503615728846E-2
7.13541666678124908E8	-4.86966525541059880E-2
7.39583333343749949E8	-5.32683278488351508E-2
7.65625000009374901E8	-5.82729187410730898E-2
7.91666666674999853E8	-6.37534443630225400E-2
8.17708333340624982E8	-6.97569684023703918E-2
8.43750000006249756E8	-7.63348811636144120E-2
8.69791666671875063E8	-8.35431961792798461E-2
8.95833333337500015E8	-9.14428616144337170E-2
9.21875000003124789E8	-1.00100086495294160E-1
9.47916666668749919E8	-1.09586681523989071E-1
9.73958333334374871E8	-1.19980413906870176E-1
1.00000000000000000E9	-1.31365375217427061E-1
1.03125000000000000E9	-1.46464085742099970E-1
1.06250000000000000E9	-1.63291737138341775E-1
1.09375000000000000E9	-1.82034474461045481E-1
1.12500000000000000E9	-2.02895128469950903E-1
1.14062500000000000E9	-2.14187863545697077E-1
1.15625000000000000E9	-2.26094197625121041E-1
1.17187500000000000E9	-2.38644609569570765E-1
1.18750000000000000E9	-2.51870798274547392E-1
1.20312500000000000E9	-2.65805708659635442E-1
1.21875000000000000E9	-2.80483555944406326E-1
1.23437500000000000E9	-2.95939847887766616E-1
1.25000000000000000E9	-3.12211404640579548E-1
1.26562500000000000E9	-3.29336375832277861E-1
1.28125000000000000E9	-3.47354254484552039E-1
1.29687500000000000E9	-3.66305887315186141E-1
1.31250000000000000E9	-3.86233480967109521E-1
1.32812500000000000E9	-4.07180603669603247E-1
1.34375000000000000E9	-4.29192181811325391E-1
1.35937500000000000E9	-4.52314490879740827E-1
1.37500000000000000E9	-4.76595140198108957E-1
1.40625000000000000E9	-5.28828426332490587E-1
1.43750000000000000E9	-5.86298563557540842E-1
1.46875000000000000E9	-6.49431181115752576E-1
1.50000000000000000E9	-7.18669073995765206E-1
1.51562500000000000E9	-7.55719938274501146E-1
1.53125000000000000E9	-7.94469591951151077E-1
1.54687500000000000E9	-8.34976927849452366E-1
1.56250000000000000E9	-8.77301285639778250E-1
1.57812500000000000E9	-9.21502302257081496E-1
