freq	dB(S11_fitted)
1,35937500000000000E9	-1,15387529655008381E-1
1,38281250000000000E9	-1,20728956568627233E-1
1,40625000000000000E9	-1,26379757930678238E-1
1,42968750000000000E9	-1,32360756640587907E-1
1,45312500000000000E9	-1,38693948536817802E-1
1,47656250000000000E9	-1,45402554193421230E-1
1,50000000000000000E9	-1,52511072676232762E-1
1,52343750000000000E9	-1,60045337203814220E-1
1,54687500000000000E9	-1,68032572629604693E-1
1,57031250000000000E9	-1,76501454628459786E-1
1,59375000000000000E9	-1,85482170433311500E-1
1,61718750000000000E9	-1,95006480923235048E-1
1,64062500000000000E9	-2,05107783815483424E-1
1,66406250000000000E9	-2,15821177657433250E-1
1,68750000000000000E9	-2,27183526250632628E-1
1,71093750000000000E9	-2,39233523068605436E-1
1,73437500000000000E9	-2,52011755149603944E-1
1,75781250000000000E9	-2,65560765857787739E-1
1,78125000000000000E9	-2,79925115807761404E-1
1,80468750000000000E9	-2,95151441140190718E-1
1,82812500000000000E9	-3,11288508218779514E-1
1,85156250000000000E9	-3,28387263690422548E-1
1,87500000000000000E9	-3,46500878713909799E-1
1,89843750000000000E9	-3,65684786013820640E-1
1,92187500000000000E9	-3,85996708261296106E-1
1,94531250000000000E9	-4,07496676119027601E-1
1,96875000000000000E9	-4,30247034116922666E-1
1,99218750000000000E9	-4,54312432351460949E-1
2,01562500000000000E9	-4,79759801825385601E-1
2,03906250000000000E9	-5,06658311070845713E-1
2,06250000000000000E9	-5,35079301531839935E-1
2,08593750000000000E9	-5,65096199025456336E-1
2,10937500000000000E9	-5,96784398463828936E-1
2,13281250000000000E9	-6,30221118904069755E-1
2,15625000000000000E9	-6,65485225913228007E-1
2,17968750000000000E9	-7,02657018195086280E-1
2,20312500000000000E9	-7,41817975438992505E-1
2,22656250000000000E9	-7,83050464424072601E-1
2,25000000000000000E9	-8,26437400561472479E-1
2,27343750000000000E9	-8,72061862290575363E-1
2,29687500000000000E9	-9,20006656074301610E-1
2,32031250000000000E9	-9,70353830176721210E-1
2,34375000000000000E9	-1,02318413596219293E0
2,36718750000000000E9	-1,07857643613412058E0
2,39062500000000000E9	-1,13660706014503288E0
2,41406250000000000E9	-1,19734910795517391E0
2,43750000000000000E9	-1,26087170439448171E0
2,46093750000000000E9	-1,32723920758802261E0
2,48437500000000000E9	-1,39651037622265628E0
2,50781250000000000E9	-1,46873750184862883E0
2,53125000000000000E9	-1,54396551389644054E0
2,55468750000000000E9	-1,62223106661856442E0
2,57812500000000000E9	-1,70356161869807199E0
2,60156250000000000E9	-1,78797451775980920E0
2,62500000000000000E9	-1,87547610342619553E0
2,64843750000000000E9	-1,96606084382453283E0
2,67187500000000000E9	-2,05971052152601297E0
2,69531250000000000E9	-2,15639348571753064E0
2,71875000000000000E9	-2,25606398792892504E0
2,74218750000000000E9	-2,35866161880707059E0
2,76562500000000000E9	-2,46411086320374473E0
2,78906250000000000E9	-2,57232079019235371E0
2,81250000000000000E9	-2,68318489352565859E0
2,83593750000000000E9	-2,79658109647953745E0
2,85937500000000000E9	-2,91237193300183383E0
2,88281250000000000E9	-3,03040491461164185E0
2,90625000000000000E9	-3,15051308960546361E0
2,92968750000000000E9	-3,27251579786654867E0
2,95312500000000000E9	-3,39621962099737384E0
2,97656250000000000E9	-3,52141952367546418E0
3,00000000000000000E9	-3,64790017815073364E0
3,01562500000000000E9	-3,73282177755464772E0
3,03125000000000000E9	-3,81814489239904065E0
3,04687500000000000E9	-3,90380009723007770E0
3,06250000000000000E9	-3,98971702834182418E0
3,07812500000000000E9	-4,07582463602465417E0
3,09375000000000000E9	-4,16205144424381412E0
3,10937500000000000E9	-4,24832581603172166E0
3,12500000000000000E9	-4,33457622278286081E0
3,14062500000000000E9	-4,42073151556409893E0
3,15625000000000000E9	-4,50672119649617375E0
3,17187500000000000E9	-4,59247568822437469E0
3,18750000000000000E9	-4,67792659948000544E0
3,20312500000000000E9	-4,76300698474289863E0
3,21875000000000000E9	-4,84765159604307261E0
3,23437500000000000E9	-4,93179712499538336E0
3,25000000000000000E9	-5,01538243323634614E0
3,28125000000000000E9	-5,18063997196570281E0
3,31250000000000000E9	-5,34298637104678598E0
3,34375000000000000E9	-5,50203072957153871E0
3,37500000000000000E9	-5,65743353394381199E0
3,40625000000000000E9	-5,80890980469773144E0
3,43750000000000000E9	-5,95623089181771270E0
3,46875000000000000E9	-6,09922492238321201E0
3,50000000000000000E9	-6,23777595744203861E0
3,53125000000000000E9	-6,37182196278469259E0
3,56250000000000000E9	-6,50135173794772481E0
3,59375000000000000E9	-6,62640097732550615E0
3,62500000000000000E9	-6,74704765564210618E0
3,65625000000000000E9	-6,86340693710983718E0
3,68750000000000000E9	-6,97562580417642231E0
3,71875000000000000E9	-7,08387758930490108E0
3,75000000000000000E9	-7,18835657373214154E0
3,78125000000000000E9	-7,28927279279189477E0
3,81250000000000000E9	-7,38684716038312228E0
3,84375000000000000E9	-7,48130699750747041E0
3,87500000000000000E9	-7,57288202316530601E0
3,90625000000000000E9	-7,66180084157256491E0
3,93750000000000000E9	-7,74828793848125752E0
3,96875000000000000E9	-7,83256118183050098E0
4,00000000000000000E9	-7,91482980814318360E0
4,04166666665624952E9	-8,02174543650367688E0
4,08333333331249992E9	-8,12589000530653038E0
4,12499999996874944E9	-8,22766507690911020E0
4,16666666662499985E9	-8,32743250646541888E0
4,20833333328125114E9	-8,42551485018701207E0
4,24999999993750066E9	-8,52219702082583730E0
4,29166666659375018E9	-8,61772893767827597E0
4,33333333324999881E9	-8,71232895179783107E0
4,37499999990625010E9	-8,80618786036628620E0
4,41666666656249962E9	-8,89947335484166224E0
4,45833333321874914E9	-8,99233477419575600E0
4,49999999987499955E9	-9,08490805669731571E0
4,54166666653124906E9	-9,17732080130611827E0
4,58333333318750036E9	-9,26969736324701898E0
4,62499999984374988E9	-9,36216391838459749E0
4,66666666650000028E9	-9,45485343841726689E0
4,74999999981250021E9	-9,64149605119523834E0
4,83333333312499924E9	-9,83100348517005074E0
4,91666666643750094E9	-1,00251487331350653E1
4,99999999974999998E9	-1,02262163096784930E1
5,08333333306249990E9	-1,04370964736627680E1
5,16666666637500072E9	-1,06613553451486154E1
5,24999999968749975E9	-1,09032809063807790E1
5,33333333299999968E9	-1,11679053763649705E1
5,37499999968749975E9	-1,13105057483044447E1
5,41666666637500072E9	-1,14610026942635690E1
5,45833333306249902E9	-1,16202282519714406E1
5,49999999975000087E9	-1,17890539285694396E1
5,54166666643749828E9	-1,19683862204289970E1
5,58333333312500013E9	-1,21591601334433919E1
5,62499999981250021E9	-1,23623298703910978E1
5,66666666650000028E9	-1,25788555032155380E1
5,70833333318749947E9	-1,28096839659249229E1
5,74999999987500132E9	-1,30557220400530305E1
5,79166666656249873E9	-1,33177980983044164E1
5,83333333325000059E9	-1,35966081524491789E1
5,87499999993750066E9	-1,38926401509974728E1
5,91666666662499985E9	-1,42060684601120157E1
5,95833333331249992E9	-1,45366081229803590E1
6,00000000000000000E9	-1,48833161938173930E1
6,03125000000000000E9	-1,51528788790841951E1
6,06250000000000000E9	-1,54292753745715050E1
6,09375000000000000E9	-1,57107702347244516E1
6,12500000000000000E9	-1,59950166778377278E1
6,15625000000000000E9	-1,62789359498452546E1
6,18750000000000000E9	-1,65586001538009819E1
6,21875000000000000E9	-1,68291384269856303E1
6,25000000000000000E9	-1,70846968637000418E1
6,28125000000000000E9	-1,73184929678360189E1
6,31250000000000000E9	-1,75230108797779249E1
6,34375000000000000E9	-1,76903766070939961E1
6,37500000000000000E9	-1,78129248791713790E1
6,40625000000000000E9	-1,78839180631832906E1
6,43750000000000000E9	-1,78983127136977194E1
6,46875000000000000E9	-1,78534169565340650E1
6,50000000000000000E9	-1,77492752441759483E1
6,53125000000000000E9	-1,75886741670830671E1
6,56250000000000000E9	-1,73767675556987311E1
6,59375000000000000E9	-1,71204244803911254E1
6,62500000000000000E9	-1,68274628216513733E1
6,65625000000000000E9	-1,65059262727395795E1
6,68750000000000000E9	-1,61635111971337442E1
6,71875000000000000E9	-1,58071848145353822E1
6,75000000000000000E9	-1,54429843463539140E1
6,78125000000000000E9	-1,50759584063282248E1
6,81250000000000000E9	-1,47102043793574966E1
6,84375000000000000E9	-1,43489607282125364E1
6,87500000000000000E9	-1,39947234866609427E1
6,90625000000000000E9	-1,36493667520052342E1
6,93750000000000000E9	-1,33142555407901031E1
6,96875000000000000E9	-1,29903453986093065E1
7,00000000000000000E9	-1,26782669696466010E1
7,03125000000000000E9	-1,23783959040424785E1
7,06250000000000000E9	-1,20909095589108317E1
7,09375000000000000E9	-1,18158323572119661E1
7,12500000000000000E9	-1,15530717017694040E1
7,15625000000000000E9	-1,13024461867655712E1
7,18750000000000000E9	-1,10637076173620130E1
7,21875000000000000E9	-1,08365581012216450E1
7,25000000000000000E9	-1,06206632446138349E1
7,28125000000000000E9	-1,04156622836228374E1
7,31250000000000000E9	-1,02211758112197049E1
7,34375000000000000E9	-1,00368116221259029E1
7,37500000000000000E9	-9,86216908592428254E0
7,40625000000000000E9	-9,69684237051673215E0
7,43750000000000000E9	-9,54042276868463368E0
7,46875000000000000E9	-9,39250032649929523E0
7,50000000000000000E9	-9,25266493055613459E0
7,53125000000000000E9	-9,12050697889715423E0
7,56250000000000000E9	-8,99561773597825898E0
7,59375000000000000E9	-8,87758945348330997E0
7,62500000000000000E9	-8,76601532486373891E0
7,65625000000000000E9	-8,66048933116670128E0
7,68750000000000000E9	-8,56060602815776939E0
7,71875000000000000E9	-8,46596031928970660E0
7,75000000000000000E9	-8,37614725515333092E0
7,78125000000000000E9	-8,29076189720601420E0
7,81250000000000000E9	-8,20939928139960351E0
7,84375000000000000E9	-8,13165451545502549E0
7,87500000000000000E9	-8,05712304161435000E0
7,90625000000000000E9	-7,98540109443257240E0
7,93750000000000000E9	-7,91608638024973832E0
7,96875000000000000E9	-7,84877900114481797E0
8,00000000000000000E9	-7,78308264118255355E0
8,04166666662499985E9	-7,69731818783203714E0
8,08333333325000147E9	-7,61281515338417947E0
8,12499999987500132E9	-7,52869592286850242E0
8,16666666649999939E9	-7,44412308664243305E0
8,20833333312499924E9	-7,35831059374469376E0
8,24999999975000087E9	-7,27053565816176395E0
8,29166666637500072E9	-7,18015092459409487E0
8,33333333299999879E9	-7,08659630210289215E0
8,37499999962500041E9	-6,98940980927246347E0
8,41666666624999849E9	-6,88823675622023579E0
8,45833333287500189E9	-6,78283662610301619E0
8,49999999949999996E9	-6,67308711485144901E0
8,54166666612499981E9	-6,55898493833586649E0
8,58333333275000143E9	-6,44064320893428999E0
8,62499999937500128E9	-6,31828539999439442E0
8,66666666599999935E9	-6,19223613459310229E0
8,68749999934374806E9	-6,12795341378463121E0
8,70833333268750209E9	-6,06290923137227988E0
8,72916666603125080E9	-5,99716693483498542E0
8,74999999937500128E9	-5,93079359707707088E0
8,77083333271874999E9	-5,86385950689642410E0
8,79166666606250047E9	-5,79643765379124254E0
8,81249999940624917E9	-5,72860321266445638E0
8,83333333275000143E9	-5,66043303370684647E0
8,85416666609375191E9	-5,59200514238524704E0
8,87499999943749884E9	-5,52339825403690643E0
8,89583333278125288E9	-5,45469130709978423E0
8,91666666612499981E9	-5,38596301849756820E0
8,93749999946875029E9	-5,31729146416748755E0
8,95833333281249899E9	-5,24875368718203994E0
8,97916666615625125E9	-5,18042533538060379E0
8,99999999949999996E9	-5,11238032991118807E0
9,04166666618749915E9	-4,97742564351708161E0
9,08333333287500189E9	-4,84443588335812425E0
9,12499999956249930E9	-4,71391384294501137E0
9,16666666624999849E9	-4,58631381874285360E0
9,20833333293749767E9	-4,46203842269795725E0
9,24999999962500041E9	-4,34143705290210491E0
9,29166666631250138E9	-4,22480580127758554E0
9,33333333300000056E9	-4,11238856329620539E0
9,37499999968749975E9	-4,03120667767090168E0
9,41666666637500072E9	-3,94702846188014789E0
9,45833333306249813E9	-3,85941964321777853E0
9,49999999974999909E9	-3,76804435741539923E0
9,54166666643749828E9	-3,67270031898625238E0
9,58333333312499924E9	-3,57334773960770935E0
9,62499999981250021E9	-3,47012845880213305E0
9,66666666649999762E9	-3,36337272241222562E0
9,70833333318750036E9	-3,25359250900826069E0
9,74999999987500132E9	-3,14146199092002698E0
9,79166666656250229E9	-3,02778729064034691E0
9,83333333324999970E9	-2,91346885339925077E0
9,87499999993750244E9	-2,79946031696864672E0
9,91666666662499985E9	-2,68672768939094020E0
9,95833333331250081E9	-2,57621205460397062E0
1,00000000000000000E10	-2,46879811265098237E0
1,00416666668749999E10	-2,36528984310549273E0
1,00833333337500020E10	-2,26639364427155510E0
1,01250000006249996E10	-2,17270855112129713E0
1,01666666675000017E10	-2,08472264596919121E0
1,02083333343749993E10	-2,00281450600766453E0
1,02500000012500014E10	-1,92725846529799805E0
1,02916666681249991E10	-1,85823253557289236E0
1,03333333350000012E10	-1,79582797901435764E0
1,03750000018749988E10	-1,74005971128084158E0
1,04166666687500009E10	-1,69087690215816311E0
1,04583333356249986E10	-1,64817331432998238E0
1,05000000025000007E10	-1,61179706785869237E0
1,05416666693749983E10	-1,58155963598183202E0
1,05833333362500004E10	-1,55724396804290932E0
1,06250000031250003E10	-1,53861170132661451E0
1,06666666700000001E10	-1,52540946964027513E0
1,07083333365625011E10	-1,51737434706376817E0
1,07500000031249998E10	-1,51423848384100790E0
1,07916666696874985E10	-1,51573300277409517E0
1,08333333362499995E10	-1,52159122735721941E0
1,08750000028125027E10	-1,53155131466025796E0
1,09166666693749970E10	-1,54535836308935992E0
1,09583333359375001E10	-1,56276606137186413E0
1,10000000025000011E10	-1,58353794026844863E0
1,10416666690624998E10	-1,60744828320631816E0
1,10833333356249986E10	-1,63428274657912409E0
1,11250000021874973E10	-1,66383873508486868E0
1,11666666687500005E10	-1,69592557231001839E0
1,12083333353124992E10	-1,73036450190010238E0
1,12500000018750002E10	-1,76698855013223532E0
1,12916666684374989E10	-1,80564227654588638E0
1,13333333349999998E10	-1,84618143550110214E0
1,14166666681249995E10	-1,93239254093347412E0
1,15000000012500014E10	-2,02467506673175812E0
1,15833333343750011E10	-2,12223078020924305E0
1,16666666675000008E10	-2,22439236806733565E0
1,17500000006250005E10	-2,33060529852995391E0
1,18333333337500002E10	-2,44040965573042445E0
1,19166666668750021E10	-2,55342212439568961E0
1,19999999999999996E10	-2,66931808650228808E0
1,20833333337499993E10	-2,78781362610636352E0
1,21666666675000013E10	-2,90864710264849347E0
1,22500000012500010E10	-3,03155986158014867E0
1,23333333350000007E10	-3,15627554909499697E0
1,23750000018750006E10	-3,21921276366076103E0
1,24166666687500005E10	-3,28247744633271488E0
1,24583333356250003E10	-3,34601955539076101E0
1,25000000025000002E10	-3,40978319458892809E0
1,25416666693749979E10	-3,47370563695669476E0
1,25833333362499999E10	-3,53771628507871938E0
1,26250000031249998E10	-3,60173556497314618E0
1,26666666699999997E10	-3,66567375186535394E0
1,27222222256249973E10	-3,75062194730892351E0
1,27777777812499993E10	-3,83496930453315965E0
1,28333333368750013E10	-3,91839439714878290E0
1,28888888925000011E10	-4,00052372314372828E0
1,29444444481250009E10	-4,08092543292089971E0
1,30000000037499985E10	-4,15910303401179959E0
1,30555555593750006E10	-4,23448928937450120E0
1,31111111150000004E10	-4,30644059774477661E0
1,31666666706250002E10	-4,37423222302226566E0
1,32222222262500000E10	-4,43705481985620676E0
1,32777777818749976E10	-4,49401277585519665E0
1,33333333374999996E10	-4,54412494474412032E0
1,33888888931250039E10	-4,58632836306914005E0
1,34444444487499992E10	-4,61948550665809776E0
1,35000000043749990E10	-4,64239553276122408E0
1,35555555599999988E10	-4,65380975497695548E0
1,36111111150000008E10	-4,65245130792377992E0
1,36666666700000006E10	-4,63703859521864370E0
1,37222222250000003E10	-4,60631172909397701E0
1,37777777800000023E10	-4,55906086028116686E0
1,38333333349999998E10	-4,49415521065537327E0
1,38888888899999996E10	-4,41057198641883375E0
1,39444444449999971E10	-4,30742547287782074E0
1,39999999999999991E10	-4,18399892466763923E0
1,40416666668749990E10	-4,07780611636509960E0
1,40833333337499989E10	-3,95979890802616552E0
1,41250000006249987E10	-3,82997051832016000E0
1,41666666675000008E10	-3,68846069141833244E0
1,42083333343750029E10	-3,53561232403308523E0
1,42500000012499983E10	-3,37205717094075119E0
1,42916666681250004E10	-3,19884221297566373E0
1,43333333350000003E10	-3,01760952208883282E0
1,43750000018750024E10	-2,83084019405098042E0
1,44166666687500000E10	-2,64216244908812836E0
1,44583333356249955E10	-2,45669764259008616E0
1,45000000025000020E10	-2,28136619498073223E0
1,45208333359374997E10	-2,20018917354077503E0
1,45416666693749952E10	-2,12499405387495699E0
1,45625000028124996E10	-2,05712616021810257E0
1,45833333362500017E10	-1,99796819521104840E0
1,46041666696874972E10	-1,94888530803842741E0
1,46250000031250016E10	-1,91115597613178601E0
1,46458333365624993E10	-1,88589185029208606E0
1,46666666700000015E10	-1,87395249631322347E0
1,46875000031250003E10	-1,87586358153745936E0
1,47083333362500013E10	-1,89174876764975197E0
1,47291666693749956E10	-1,92128564718345851E0
1,47500000025000011E10	-1,96369404872576414E0
1,47708333356249955E10	-2,01776102938883550E0
1,47916666687500009E10	-2,08190158512715051E0
1,48125000018750042E10	-2,15424873115879567E0
1,48333333350000007E10	-2,23276240687496808E0
1,48750000012499983E10	-2,39994815035837705E0
1,49166666675000004E10	-2,56782074210357170E0
1,49583333337500002E10	-2,72397183183789515E0
1,50000000000000000E10	-2,86031760276151559E0
1,50468749999999996E10	-2,98527137863731618E0
1,50937499999999991E10	-3,07949465487308105E0
1,51406250000000009E10	-3,14546465524632568E0
1,51875000000000004E10	-3,18725304266322551E0
1,52343750000000000E10	-3,20938389974640526E0
1,52812499999999996E10	-3,21617350977935512E0
1,53281249999999991E10	-3,21141721547164183E0
1,53750000000000009E10	-3,19828990601477514E0
1,54218750000000004E10	-3,17936137895166437E0
1,54687500000000000E10	-3,15666400903211031E0
1,55156249999999996E10	-3,13177731633304735E0
1,55624999999999991E10	-3,10591147520963551E0
1,56093750000000009E10	-3,07998193204099335E0
1,56562500000000004E10	-3,05467269444078049E0
1,57031250000000000E10	-3,03048846547536144E0
1,57499999999999996E10	-3,00779688200506889E0
1,58125000000000004E10	-2,98030905472981678E0
1,58749999999999991E10	-2,95636284865757837E0
1,59375000000000000E10	-2,93623021611967161E0
1,60000000000000009E10	-2,92009291537865767E0
1,60624999999999996E10	-2,90808877653819309E0
1,61250000000000004E10	-2,90034369065573783E0
1,61874999999999991E10	-2,89699208320991808E0
1,62500000000000000E10	-2,89818797517203830E0
1,63125000000000009E10	-2,90410842475842879E0
1,63749999999999996E10	-2,91495105530132559E0
1,64375000000000004E10	-2,93092738476888659E0
1,64999999999999991E10	-2,95225367150032669E0
1,65625000000000000E10	-2,97914090155837563E0
1,66250000000000009E10	-3,01178533101559065E0
1,66874999999999996E10	-3,05036067037650627E0
1,67500000000000004E10	-3,09501260115662769E0
1,68124999999999991E10	-3,14585590630147749E0
1,68750000000000000E10	-3,20297413472695647E0
1,69375000000000009E10	-3,26642144755292696E0
1,69999999999999996E10	-3,33622612814687702E0
1,70625000000000004E10	-3,41239517616860155E0
1,71249999999999991E10	-3,49491942767892105E0
1,71875000000000000E10	-3,58377872158483823E0
1,72500000000000009E10	-3,67894673948732276E0
1,73124999999999996E10	-3,78039525834045032E0
1,73750000000000004E10	-3,88809765715675093E0
1,74374999999999991E10	-4,00203160126930602E0
1,75000000000000000E10	-4,12218088710396469E0
1,75625000000000009E10	-4,24853646771531057E0
1,76249999999999996E10	-4,38109669742413832E0
1,76875000000000004E10	-4,51986683657885813E0
1,77499999999999991E10	-4,66485784852162411E0
1,78125000000000000E10	-4,81608450350488670E0
1,78750000000000009E10	-4,97356278104884719E0
1,79374999999999996E10	-5,13730653477543964E0
1,80000000000000004E10	-5,30732335317671300E0


