        Frequency / GHz                S1,1/abs,dB
                  3.2886                      -12.723595
               3.3034999                      -12.843642
               3.3183999                      -12.971244
               3.3333001                      -13.106465
               3.3482001                      -13.249333
               3.3631001                      -13.399844
                   3.378                       -13.55794
                  3.3929                      -13.723512
                  3.4078                      -13.896387
               3.4226999                      -14.076319
               3.4375999                       -14.26297
               3.4525001                      -14.455901
               3.4674001                      -14.654554
                  3.4823                      -14.858227
                  3.4972                      -15.066058
                  3.5121                      -15.276997
                   3.527                      -15.489789
               3.5418999                      -15.702945
               3.5567999                      -15.914723
               3.5717001                      -16.123123
               3.5866001                      -16.325872
                  3.6015                      -16.520441
                  3.6164                      -16.704079
                  3.6313                      -16.873857
               3.6461999                      -17.026758
               3.6610999                      -17.159782
               3.6760001                      -17.270082
               3.6909001                      -17.355108
               3.7058001                      -17.412768
                  3.7207                      -17.441562
                  3.7356                      -17.440684
                  3.7505                      -17.410093
               3.7653999                      -17.350504
               3.7802999                      -17.263342
               3.7952001                      -17.150641
               3.8101001                      -17.014898
                   3.825                      -16.858931
                  3.8399                      -16.685728
                  3.8548                      -16.498303
                  3.8697                      -16.299596
               3.8845999                      -16.092377
               3.8994999                        -15.8792
               3.9144001                      -15.662363
               3.9293001                      -15.443903
                  3.9442                      -15.225585
                  3.9591                      -15.008933
                   3.974                      -14.795233
               3.9888999                      -14.585567
               4.0037999                      -14.380829
               4.0187001                      -14.181751
               4.0335999                      -13.988928
               4.0485001                      -13.802836
               4.0633998                      -13.623849
                  4.0783                      -13.452256
               4.0932002                      -13.288279
               4.1080999                      -13.132076
               4.1230001                      -12.983763
               4.1378999                      -12.843411
               4.1528001                      -12.711064
               4.1676998                      -12.586735
                  4.1826                      -12.470422
               4.1975002                      -12.362102
                  4.2124                      -12.261742
               4.2273002                      -12.169299
               4.2421999                      -12.084722
               4.2571001                      -12.007957
               4.2719998                      -11.938943
                  4.2869                      -11.877621
               4.3017998                      -11.823929
                  4.3167                      -11.777806
               4.3316002                       -11.73919
               4.3464999                      -11.708025
               4.3614001                      -11.684251
               4.3762999                      -11.667817
               4.3912001                      -11.658666
               4.4060998                      -11.656755
                   4.421                      -11.662035
               4.4359002                      -11.674466
               4.4507999                      -11.694008
               4.4657001                      -11.720627
               4.4805999                       -11.75429
               4.4955001                       -11.79497
               4.5103998                      -11.842644
                  4.5253                      -11.897289
               4.5402002                      -11.958891
                  4.5551                      -12.027433
               4.5700002                      -12.102909
               4.5848999                       -12.18531
               4.5998001                      -12.274634
               4.6146998                      -12.370883
                  4.6296                      -12.474061
               4.6444998                      -12.584173
                  4.6594                      -12.701232
               4.6743002                      -12.825252
               4.6891999                      -12.956249
               4.7041001                      -13.094243
               4.7189999                      -13.239256
               4.7339001                      -13.391314
               4.7487998                      -13.550444
                  4.7637                      -13.716678
               4.7786002                      -13.890048
               4.7934999                      -14.070586
               4.8084002                      -14.258332
               4.8232999                      -14.453319
               4.8382001                      -14.655589
               4.8530998                       -14.86518
                   4.868                      -15.082128
               4.8829002                      -15.306476
                  4.8978                      -15.538261
               4.9127002                      -15.777519
               4.9275999                      -16.024282
               4.9425001                      -16.278582
               4.9573998                      -16.540445
               4.9723001                      -16.809891
               4.9871998                      -17.086932
                  5.0021                      -17.371573
               5.0170002                      -17.663808
               5.0318999                      -17.963617
               5.0468001                      -18.270966
               5.0616999                        -18.5858
               5.0766001                      -18.908047
               5.0914998                      -19.237606
                  5.1064                      -19.574347
               5.1213002                      -19.918107
                  5.1362                      -20.268681
               5.1511002                      -20.625821
               5.1659999                      -20.989222
               5.1809001                      -21.358516
               5.1957998                      -21.733272
                  5.2107                      -22.112972
               5.2255998                      -22.497012
                  5.2405                      -22.884681
               5.2554002                      -23.275159
               5.2702999                      -23.667495
               5.2852001                      -24.060598
               5.3000998                      -24.453226
               5.3150001                      -24.843971
               5.3298998                      -25.231252
                  5.3448                      -25.613304
               5.3597002                      -25.988181
               5.3745999                      -26.353753
               5.3895001                      -26.707722
               5.4043999                      -27.047638
               5.4193001                      -27.370935
               5.4341998                      -27.674963
                  5.4491                      -27.957049
               5.4640002                      -28.214565
                  5.4789                      -28.444991
               5.4938002                         -28.646
               5.5086999                      -28.815544
               5.5236001                      -28.951912
               5.5384998                      -29.053812
                  5.5534                      -29.120408
               5.5682998                      -29.151347
                  5.5832                      -29.146774
               5.5981002                      -29.107305
               5.6129999                      -29.033999
               5.6279001                      -28.928305
               5.6427999                      -28.791993
               5.6577001                      -28.627098
               5.6725998                      -28.435836
                  5.6875                      -28.220546
               5.7024002                      -27.983623
               5.7172999                      -27.727467
               5.7322001                      -27.454436
               5.7470999                      -27.166805
               5.7620001                      -26.866749
               5.7768998                      -26.556305
                  5.7918                      -26.237374
               5.8067002                      -25.911707
                  5.8216                      -25.580901
               5.8365002                      -25.246402
               5.8513999                      -24.909509
               5.8663001                      -24.571379
               5.8811998                       -24.23304
                  5.8961                      -23.895391
               5.9109998                      -23.559221
                  5.9259                      -23.225211
               5.9408002                      -22.893949
               5.9556999                      -22.565935
               5.9706001                      -22.241591
               5.9854999                      -21.921273
               6.0004001                      -21.605275
               6.0152998                      -21.293832
                  6.0302                      -20.987138
               6.0451002                      -20.685339
               6.0599999                      -20.388548
               6.0749002                      -20.096843
               6.0897999                      -19.810277
               6.1047001                      -19.528879
               6.1195998                      -19.252653
                  6.1345                      -18.981591
               6.1494002                      -18.715666
                  6.1643                      -18.454843
               6.1792002                      -18.199069
               6.1940999                      -17.948291
               6.2090001                      -17.702443
               6.2238998                      -17.461455
                  6.2388                      -17.225255
               6.2536998                      -16.993764
                  6.2686                      -16.766903
               6.2835002                      -16.544592
               6.2983999                      -16.326749
               6.3133001                      -16.113292
               6.3281999                       -15.90414
               6.3431001                      -15.699214
               6.3579998                      -15.498435
                  6.3729                      -15.301727
               6.3878002                      -15.109014
               6.4026999                      -14.920225
               6.4176002                      -14.735291
               6.4324999                      -14.554144
               6.4474001                      -14.376721
               6.4622998                       -14.20296
                  6.4772                      -14.032804
               6.4920998                        -13.8662
                   6.507                      -13.703094
               6.5219002                       -13.54344
               6.5367999                      -13.387191
               6.5517001                      -13.234308
               6.5665998                      -13.084748
               6.5815001                       -12.93848
               6.5963998                       -12.79547
                  6.6113                      -12.655687
               6.6262002                      -12.519105
               6.6410999                      -12.385702
               6.6560001                      -12.255456
               6.6708999                      -12.128348
               6.6858001                       -12.00436
               6.7006998                      -11.883482
                  6.7156                      -11.765701
               6.7305002                      -11.651006
                  6.7454                      -11.539394
               6.7603002                      -11.430855
               6.7751999                      -11.325389
               6.7901001                      -11.222992
               6.8049998                      -11.123664
                  6.8199                      -11.027408
               6.8347998                      -10.934225
                  6.8497                      -10.844118
               6.8646002                      -10.757095
               6.8794999                      -10.673157
               6.8944001                      -10.592316
               6.9092999                      -10.514577
               6.9242001                      -10.439949
               6.9390998                      -10.368439
                   6.954                       -10.30006
               6.9689002                      -10.234821
               6.9837999                      -10.172732
               6.9987001                      -10.113802
               7.0135999                      -10.058045
               7.0285001                      -10.005472
               7.0433998                      -9.9560912
                  7.0583                      -9.9099157
               7.0732002                      -9.8669576
                  7.0881                      -9.8272275
               7.1030002                       -9.790737
               7.1178999                      -9.7574957
               7.1328001                      -9.7275154
               7.1476998                      -9.7008041
                  7.1626                      -9.6773757
               7.1774998                      -9.6572359
                  7.1924                      -9.6403957
               7.2073002                      -9.6268638
               7.2221999                      -9.6166473
               7.2371001                      -9.6097553
               7.2519999                      -9.6061933
               7.2669001                      -9.6059686
               7.2817998                       -9.609085
                  7.2967                      -9.6155483
               7.3116002                       -9.625364
               7.3264999                       -9.638532
               7.3414001                      -9.6550573
               7.3562999                      -9.6749405
               7.3712001                      -9.6981808
               7.3860998                      -9.7247789
                   7.401                      -9.7547322
               7.4159002                      -9.7880383
                  7.4308                      -9.8246928
               7.4457002                      -9.8646889
               7.4605999                      -9.9080225
               7.4755001                      -9.9546848
               7.4903998                      -10.004665
                  7.5053                      -10.057955
               7.5201998                      -10.114539
                  7.5351                      -10.174408
               7.5500002                      -10.237541
               7.5648999                      -10.303925
               7.5798001                      -10.373538
               7.5946999                      -10.446362
