        Frequency / GHz                S1,1/abs,dB
               3.3183999                      -7.4503441
               3.3333001                      -8.0810147
               3.3482001                      -8.7663899
               3.3631001                      -9.4997388
                   3.378                       -10.27043
                  3.3929                      -11.062739
                  3.4078                      -11.854655
               3.4226999                      -12.617093
               3.4375999                      -13.314259
               3.4525001                      -13.906082
               3.4674001                      -14.353347
                  3.4823                      -14.624925
                  3.4972                      -14.704739
                  3.5121                      -14.595343
                   3.527                      -14.316446
               3.5418999                      -13.899441
               3.5567999                      -13.380746
               3.5717001                      -12.796218
               3.5866001                      -12.177612
                  3.6015                      -11.550938
                  3.6164                      -10.936108
                  3.6313                      -10.347326
               3.6461999                      -9.7938004
               3.6610999                      -9.2805083
               3.6760001                      -8.8089272
               3.6909001                      -8.3776677
               3.7058001                      -7.9830423
                  3.7207                      -7.6196157
                  3.7356                      -7.2807787
                  3.7505                      -6.9593945
               3.7653999                      -6.6485119
               3.7802999                      -6.3421032
               3.7952001                      -6.0357301
               3.8101001                      -5.7270274
                   3.825                      -5.4158913
                  3.8399                      -5.1043531
                  3.8548                      -4.7961568
                  3.8697                      -4.4961655
               3.8845999                      -4.2096963
               3.8994999                      -3.9419303
               3.9144001                      -3.6974334
               3.9293001                      -3.4798236
                  3.9442                        -3.29156
                  3.9591                      -3.1338572
                   3.974                       -3.006659
               3.9888999                       -2.908681
               4.0037999                      -2.8374993
               4.0187001                      -2.7896884
               4.0335999                      -2.7610268
               4.0485001                      -2.7467556
               4.0633998                      -2.7419223
                  4.0783                      -2.7417567
               4.0932002                      -2.7420895
               4.1080999                      -2.7397115
               4.1230001                      -2.7326561
               4.1378999                      -2.7203198
               4.1528001                      -2.7034038
               4.1676998                      -2.6837065
                  4.1826                      -2.6637713
               4.1975002                      -2.6464856
                  4.2124                      -2.6346898
               4.2273002                      -2.6308249
               4.2421999                      -2.6366839
               4.2571001                      -2.6532501
               4.2719998                      -2.6806441
                  4.2869                      -2.7181619
               4.3017998                      -2.7643957
                  4.3167                      -2.8174236
               4.3316002                      -2.8750514
               4.3464999                      -2.9350889
               4.3614001                      -2.9956212
               4.3762999                      -3.0552492
               4.3912001                      -3.1132682
               4.4060998                       -3.169757
                   4.421                      -3.2255697
               4.4359002                      -3.2822442
               4.4507999                       -3.341835
               4.4657001                       -3.406726
               4.4805999                      -3.4794289
               4.4955001                      -3.5624169
               4.5103998                      -3.6580006
                  4.5253                      -3.7682524
               4.5402002                      -3.8949818
                  4.5551                      -4.0397492
               4.5700002                      -4.2039094
               4.5848999                      -4.3886567
               4.5998001                      -4.5950769
               4.6146998                      -4.8241527
                  4.6296                      -5.0767422
               4.6444998                      -5.3534925
                  4.6594                      -5.6546554
               4.6743002                       -5.979832
               4.6891999                      -6.3275691
               4.7041001                      -6.6948545
               4.7189999                      -7.0764715
               4.7339001                      -7.4642878
               4.7487998                      -7.8465946
                  4.7637                      -8.2077635
               4.7786002                      -8.5286193
               4.7934999                      -8.7880057
               4.8084002                      -8.9657732
               4.8232999                      -9.0467633
               4.8382001                      -9.0244921
               4.8530998                      -8.9028924
                   4.868                      -8.6951954
               4.8829002                      -8.4205633
                  4.8978                      -8.1000204
               4.9127002                        -7.75315
               4.9275999                      -7.3962004
               4.9425001                      -7.0414692
               4.9573998                       -6.697526
               4.9723001                      -6.3698389
               4.9871998                      -6.0615137
                  5.0021                      -5.7739808
               5.0170002                      -5.5075795
               5.0318999                      -5.2620072
               5.0468001                      -5.0366654
               5.0616999                      -4.8308901
               5.0766001                      -4.6440984
               5.0914998                      -4.4758611
                  5.1064                      -4.3259167
               5.1213002                      -4.1941467
                  5.1362                      -4.0805255
               5.1511002                      -3.9850564
               5.1659999                      -3.9077101
               5.1809001                      -3.8483667
               5.1957998                      -3.8067868
                  5.2107                      -3.7825863
               5.2255998                      -3.7752477
                  5.2405                      -3.7841277
               5.2554002                      -3.8084979
               5.2702999                      -3.8475687
               5.2852001                      -3.9005346
               5.3000998                      -3.9665863
               5.3150001                      -4.0449142
               5.3298998                      -4.1346866
                  5.3448                      -4.2350024
               5.3597002                      -4.3448144
               5.3745999                      -4.4628291
               5.3895001                      -4.5874102
               5.4043999                      -4.7164771
               5.4193001                      -4.8474441
               5.4341998                      -4.9772024
                  5.4491                      -5.1021846
               5.4640002                      -5.2185316
                  5.4789                      -5.3223463
               5.4938002                      -5.4100465
               5.5086999                      -5.4787577
               5.5236001                      -5.5266799
               5.5384998                      -5.5533669
                  5.5534                      -5.5598391
               5.5682998                      -5.5485062
                  5.5832                      -5.5229113
               5.5981002                      -5.4873486
               5.6129999                      -5.4464276
               5.6279001                      -5.4046573
               5.6427999                      -5.3660862
               5.6577001                      -5.3340596
               5.6725998                       -5.311067
                  5.6875                      -5.2986908
               5.7024002                      -5.2976373
               5.7172999                      -5.3078378
               5.7322001                      -5.3286016
               5.7470999                      -5.3587994
               5.7620001                      -5.3970815
               5.7768998                       -5.442104
                  5.7918                      -5.4927171
               5.8067002                      -5.5481602
                  5.8216                      -5.6081661
               5.8365002                      -5.6730256
               5.8513999                      -5.7435725
               5.8663001                      -5.8211045
               5.8811998                      -5.9072652
