        Frequency / GHz                S1,1/abs,dB
                  3.2886                      -17.243883
               3.3034999                      -16.882914
               3.3183999                      -16.527238
               3.3333001                       -16.17766
               3.3482001                      -15.835015
               3.3631001                      -15.500188
                   3.378                      -15.174109
                  3.3929                      -14.857728
                  3.4078                      -14.551977
               3.4226999                      -14.257736
               3.4375999                      -13.975786
               3.4525001                       -13.70677
               3.4674001                       -13.45116
                  3.4823                       -13.20922
                  3.4972                      -12.980981
                  3.5121                      -12.766211
                   3.527                      -12.564394
               3.5418999                      -12.374714
               3.5567999                      -12.196039
               3.5717001                      -12.026916
               3.5866001                       -11.86557
                  3.6015                      -11.709928
                  3.6164                       -11.55764
                  3.6313                      -11.406137
               3.6461999                      -11.252703
               3.6610999                       -11.09458
               3.6760001                      -10.929074
               3.6909001                      -10.753707
               3.7058001                      -10.566353
                  3.7207                      -10.365361
                  3.7356                      -10.149677
                  3.7505                      -9.9189068
               3.7653999                      -9.6733402
               3.7802999                      -9.4139211
               3.7952001                      -9.1421801
               3.8101001                      -8.8601125
                   3.825                      -8.5700576
                  3.8399                       -8.274558
                  3.8548                      -7.9762288
                  3.8697                      -7.6776477
               3.8845999                      -7.3812667
               3.8994999                      -7.0893462
               3.9144001                      -6.8039122
               3.9293001                      -6.5267352
                  3.9442                      -6.2593224
                  3.9591                      -6.0029219
                   3.974                      -5.7585332
               3.9888999                      -5.5269277
               4.0037999                      -5.3086634
               4.0187001                       -5.104105
               4.0335999                       -4.913447
               4.0485001                      -4.7367262
               4.0633998                      -4.5738444
                  4.0783                      -4.4245813
               4.0932002                      -4.2886082
               4.1080999                      -4.1655036
               4.1230001                      -4.0547672
               4.1378999                      -3.9558245
               4.1528001                       -3.868053
               4.1676998                       -3.790782
                  4.1826                      -3.7233108
               4.1975002                      -3.6649209
                  4.2124                      -3.6148896
               4.2273002                      -3.5725064
               4.2421999                      -3.5370795
               4.2571001                      -3.5079563
               4.2719998                      -3.4845329
                  4.2869                      -3.4662661
               4.3017998                      -3.4526852
                  4.3167                       -3.443394
               4.3316002                      -3.4380822
               4.3464999                      -3.4365229
               4.3614001                      -3.4385743
               4.3762999                      -3.4441708
