        Frequency / GHz                S1,1/abs,dB
               3.3034999                      -12.083138
               3.3183999                      -12.187769
               3.3333001                      -12.299223
               3.3482001                      -12.417542
               3.3631001                      -12.542743
                   3.378                       -12.67481
                  3.3929                      -12.813699
                  3.4078                      -12.959331
               3.4226999                      -13.111579
               3.4375999                      -13.270271
               3.4525001                      -13.435178
               3.4674001                      -13.606007
                  3.4823                      -13.782387
                  3.4972                      -13.963863
                  3.5121                      -14.149882
                   3.527                       -14.33978
               3.5418999                      -14.532764
               3.5567999                      -14.727907
               3.5717001                      -14.924125
               3.5866001                      -15.120173
                  3.6015                      -15.314632
                  3.6164                      -15.505903
                  3.6313                      -15.692216
               3.6461999                       -15.87164
               3.6610999                      -16.042105
               3.6760001                      -16.201441
               3.6909001                      -16.347433
               3.7058001                      -16.477883
                  3.7207                      -16.590698
                  3.7356                      -16.683968
                  3.7505                      -16.756074
               3.7653999                      -16.805756
               3.7802999                      -16.832199
               3.7952001                      -16.835071
               3.8101001                      -16.814552
                   3.825                      -16.771318
                  3.8399                        -16.7065
                  3.8548                      -16.621621
                  3.8697                      -16.518514
               3.8845999                      -16.399231
               3.8994999                      -16.265946
               3.9144001                      -16.120882
               3.9293001                      -15.966233
                  3.9442                      -15.804107
                  3.9591                      -15.636487
                   3.974                      -15.465199
               3.9888999                      -15.291902
               4.0037999                      -15.118077
               4.0187001                      -14.945033
               4.0335999                      -14.773912
               4.0485001                      -14.605703
               4.0633998                      -14.441251
                  4.0783                      -14.281277
               4.0932002                      -14.126388
               4.1080999                      -13.977089
               4.1230001                      -13.833803
               4.1378999                      -13.696874
               4.1528001                      -13.566585
               4.1676998                      -13.443164
                  4.1826                       -13.32679
               4.1975002                      -13.217608
                  4.2124                      -13.115725
               4.2273002                      -13.021226
               4.2421999                      -12.934171
               4.2571001                        -12.8546
               4.2719998                      -12.782542
                  4.2869                      -12.718011
               4.3017998                      -12.661014
                  4.3167                      -12.611549
               4.3316002                      -12.569613
               4.3464999                      -12.535191
               4.3614001                      -12.508272
               4.3762999                      -12.488844
               4.3912001                      -12.476889
               4.4060998                      -12.472395
                   4.421                      -12.475349
               4.4359002                      -12.485738
               4.4507999                      -12.503555
               4.4657001                      -12.528792
               4.4805999                      -12.561445
               4.4955001                      -12.601513
               4.5103998                      -12.649001
                  4.5253                      -12.703916
               4.5402002                      -12.766266
                  4.5551                      -12.836068
               4.5700002                      -12.913342
               4.5848999                       -12.99811
               4.5998001                      -13.090402
               4.6146998                       -13.19025
                  4.6296                      -13.297692
               4.6444998                      -13.412772
                  4.6594                      -13.535537
               4.6743002                      -13.666041
               4.6891999                      -13.804343
               4.7041001                      -13.950506
               4.7189999                        -14.1046
               4.7339001                        -14.2667
               4.7487998                      -14.436885
                  4.7637                      -14.615244
               4.7786002                      -14.801867
               4.7934999                      -14.996851
               4.8084002                        -15.2003
               4.8232999                      -15.412322
               4.8382001                      -15.633034
               4.8530998                      -15.862553
                   4.868                      -16.101006
               4.8829002                      -16.348521
                  4.8978                      -16.605234
               4.9127002                      -16.871284
               4.9275999                      -17.146813
               4.9425001                      -17.431968
               4.9573998                      -17.726895
               4.9723001                      -18.031743
               4.9871998                       -18.34666
                  5.0021                      -18.671791
               5.0170002                      -19.007279
               5.0318999                      -19.353257
               5.0468001                       -19.70985
               5.0616999                      -20.077168
               5.0766001                      -20.455306
               5.0914998                      -20.844328
                  5.1064                      -21.244277
               5.1213002                      -21.655151
                  5.1362                      -22.076906
               5.1511002                      -22.509436
               5.1659999                      -22.952569
               5.1809001                      -23.406047
               5.1957998                      -23.869511
                  5.2107                      -24.342484
               5.2255998                      -24.824349
                  5.2405                      -25.314325
               5.2554002                       -25.81145
               5.2702999                      -26.314545
               5.2852001                      -26.822202
               5.3000998                      -27.332754
               5.3150001                      -27.844259
               5.3298998                      -28.354492
                  5.3448                       -28.86094
               5.3597002                       -29.36081
               5.3745999                      -29.851056
               5.3895001                      -30.328407
               5.4043999                      -30.789417
               5.4193001                      -31.230516
               5.4341998                      -31.648054
                  5.4491                      -32.038343
               5.4640002                      -32.397668
                  5.4789                       -32.72228
               5.4938002                      -33.008368
               5.5086999                      -33.252013
               5.5236001                      -33.449172
               5.5384998                      -33.595701
                  5.5534                      -33.687473
               5.5682998                        -33.7206
                  5.5832                      -33.691768
               5.5981002                      -33.598658
               5.6129999                       -33.44035
               5.6279001                      -33.217657
               5.6427999                      -32.933259
               5.6577001                       -32.59162
               5.6725998                      -32.198686
                  5.6875                      -31.761432
               5.7024002                      -31.287338
               5.7172999                      -30.783919
               5.7322001                      -30.258325
               5.7470999                      -29.717078
               5.7620001                       -29.16592
               5.7768998                      -28.609752
                  5.7918                      -28.052665
               5.8067002                       -27.49799
                  5.8216                      -26.948386
               5.8365002                      -26.405939
               5.8513999                      -25.872245
               5.8663001                      -25.348501
               5.8811998                      -24.835573
                  5.8961                      -24.334066
               5.9109998                      -23.844371
                  5.9259                      -23.366712
               5.9408002                      -22.901185
               5.9556999                      -22.447782
               5.9706001                      -22.006414
               5.9854999                      -21.576937
               6.0004001                       -21.15916
               6.0152998                       -20.75286
                  6.0302                      -20.357788
               6.0451002                      -19.973684
               6.0599999                      -19.600273
               6.0749002                       -19.23728
               6.0897999                      -18.884421
               6.1047001                       -18.54142
               6.1195998                      -18.207998
                  6.1345                      -17.883883
               6.1494002                       -17.56881
                  6.1643                       -17.26252
               6.1792002                      -16.964758
               6.1940999                      -16.675279
               6.2090001                      -16.393847
               6.2238998                       -16.12023
                  6.2388                      -15.854209
               6.2536998                      -15.595568
                  6.2686                      -15.344102
               6.2835002                      -15.099612
               6.2983999                      -14.861907
               6.3133001                      -14.630805
               6.3281999                      -14.406129
               6.3431001                      -14.187708
               6.3579998                       -13.97538
                  6.3729                      -13.768989
               6.3878002                      -13.568386
               6.4026999                      -13.373425
               6.4176002                      -13.183969
               6.4324999                      -12.999886
               6.4474001                      -12.821047
               6.4622998                      -12.647334
                  6.4772                      -12.478626
               6.4920998                      -12.314815
                   6.507                      -12.155795
               6.5219002                       -12.00146
               6.5367999                      -11.851713
               6.5517001                      -11.706464
               6.5665998                       -11.56562
               6.5815001                      -11.429098
               6.5963998                      -11.296817
                  6.6113                      -11.168698
               6.6262002                      -11.044669
               6.6410999                      -10.924659
               6.6560001                      -10.808602
               6.6708999                      -10.696435
               6.6858001                      -10.588097
               6.7006998                      -10.483531
                  6.7156                      -10.382684
               6.7305002                      -10.285506
                  6.7454                       -10.19195
               6.7603002                      -10.101968
               6.7751999                       -10.01552
               6.7901001                      -9.9325656
               6.8049998                      -9.8530687
                  6.8199                      -9.7769932
               6.8347998                      -9.7043099
                  6.8497                      -9.6349869
               6.8646002                       -9.568997
               6.8794999                      -9.5063165
               6.8944001                      -9.4469211
               6.9092999                      -9.3907898
               6.9242001                       -9.337905
               6.9390998                       -9.288249
                   6.954                      -9.2418062
               6.9689002                      -9.1985652
               6.9837999                      -9.1585136
               6.9987001                      -9.1216409
               7.0135999                      -9.0879409
               7.0285001                      -9.0574061
               7.0433998                      -9.0300322
                  7.0583                      -9.0058151
               7.0732002                      -8.9847535
                  7.0881                      -8.9668469
               7.1030002                      -8.9520957
               7.1178999                      -8.9405028
               7.1328001                      -8.9320709
               7.1476998                      -8.9268048
                  7.1626                      -8.9247094
               7.1774998                      -8.9257933
                  7.1924                      -8.9300627
               7.2073002                       -8.937528
               7.2221999                      -8.9481972
               7.2371001                      -8.9620826
               7.2519999                      -8.9791949
               7.2669001                      -8.9995479
               7.2817998                      -9.0231541
                  7.2967                      -9.0500278
